Date,Close,High,Low,Open,Volume
2010-01-04,27.593046188354492,28.17811884215432,27.420967057938217,27.96301869832108,13700400
2010-01-05,27.524213790893555,27.670481952127094,27.27469848119154,27.593045770233818,10307700
2010-01-06,27.377948760986328,27.532821142486256,27.257493193634836,27.44678074819918,10709500
2010-01-07,27.38654899597168,27.412361602842537,27.13703369388855,27.334925423313756,8202100
2010-01-08,27.429569244384766,27.481194459779047,27.128430360003982,27.240281711190583,7657500
2010-01-11,26.982160568237305,27.309112040560155,26.74985203625111,27.12842872084894,11250500
2010-01-12,26.51754379272461,26.775664933656152,26.39708824494014,26.689624553345638,14618300
2010-01-13,26.921934127807617,26.990766106498143,26.560565829411416,26.57777259327118,9620600
2010-01-14,26.689626693725586,26.827290656828897,26.638001476748926,26.784269642681682,9235600
2010-01-15,26.32826042175293,26.801480126477653,26.16478383748562,26.681024559693327,13936400
2010-01-19,26.68102264404297,26.83589501369412,26.242218143726006,26.319654328551582,9662100
2010-01-20,26.835893630981445,26.878913002075137,26.431504321931964,26.67241706687455,13302800
2010-01-21,26.336864471435547,27.03378853974953,26.302447657650163,26.792875766503855,15403600
2010-01-22,25.79481315612793,26.422905287000603,25.769002184857413,26.242221923770437,14459400
2010-01-25,25.74318504333496,26.009908759736714,25.424836111306668,26.00130455713229,11155800
2010-01-26,25.519479751586914,25.760392492316544,25.226943438230858,25.63993530140984,11197300
2010-01-27,25.226945877075195,25.648541983297505,24.960222144788418,25.433441828627924,16121200
2010-01-28,25.252756118774414,25.364607466638688,24.70209865851182,25.321588096171762,17126000
2010-01-29,25.42483901977539,25.65714759341818,25.166719476450538,25.2699682784309,14507900
2010-02-01,25.39902687072754,25.614127027205072,25.244154495490278,25.46785885515699,10894200
2010-02-02,25.79481315612793,25.820625768482582,25.140908412900604,25.407633817312945,10100900
2010-02-03,26.457319259643555,26.56056805688008,25.631335446087178,25.74318680543312,15976200
2010-02-04,25.528087615966797,26.23361589371237,25.519483412447457,26.05293254305832,13407100
2010-02-05,25.416234970092773,25.6743544983143,24.943013646908057,25.493669515692083,11956100
2010-02-08,25.364608764648438,25.768998088500428,25.347400359147528,25.60552151840954,10656800
2010-02-09,25.674352645874023,25.846433412995133,25.36460792148955,25.71737201711239,14376800
2010-02-10,25.837833404541016,25.889456986623387,24.97743271144242,25.089284079468243,24191900
2010-02-11,25.949682235717773,26.181990794004015,25.605522320340334,25.65714589737597,12389400
2010-02-12,25.872243881225586,25.984096870026118,25.69156055620228,25.69156055620228,12802700
2010-02-16,26.216405868530273,26.24221847749507,25.95828634321799,26.052930935004987,9061600
2010-02-17,26.551963806152344,26.61219158731418,26.138970259029552,26.276635868793118,9768600
2010-02-18,26.689626693725586,26.732646066788913,26.397090361860077,26.551962730622275,8212300
2010-02-19,26.87030792236328,27.119824861595006,26.543356445907797,26.620792624215316,12595600
2010-02-22,26.775665283203125,27.076804156595554,26.72404006969261,26.973557011742088,7868200
