Date,Close,High,Low,Open,Volume
2010-01-04,23.25405502319336,23.366756131328316,22.983571217211594,23.006112012067522,38409100
2010-01-05,23.261566162109375,23.366755100390442,23.02113675987656,23.178919450762017,49749600
2010-01-06,23.118810653686523,23.35172644339226,22.93097501581076,23.201457359862772,58182400
2010-01-07,22.878374099731445,23.06620967876677,22.683024925566098,23.01361451285662,50559700
2010-01-08,23.036161422729492,23.201456260320676,22.720597508730233,22.750651897240697,51197400
2010-01-11,22.74313735961914,23.111295005215215,22.63043627350966,23.07372702113068,68754700
2010-01-12,22.59286880493164,22.840811773258697,22.472654119262288,22.652976147766317,65912100
2010-01-13,22.80324935913086,22.930977664965376,22.547792747461823,22.73562840703774,51863500
2010-01-14,23.261566162109375,23.366755100390442,22.735627202993154,22.773193759689928,63228100
2010-01-15,23.18642807006836,23.471937565646453,23.073725558033246,23.351722890342838,79913200
2010-01-19,23.366758346557617,23.471945866379315,23.051194354020055,23.1037881139309,46575700
2010-01-20,22.983564376831055,23.246534506262204,22.773187986671754,23.148859190695703,54849500
2010-01-21,22.54779052734375,23.08124306013941,22.540276929731842,22.99859635255283,73086700
2010-01-22,21.758872985839844,22.690538727447326,21.66871270960154,22.54026968962115,102004600
2010-01-25,22.02935791015625,22.284814428874718,21.86406310577976,21.96925057828554,63373000
2010-01-26,22.16459846496582,22.427568563876378,21.85654822806458,21.939196341940633,66639900
2010-01-27,22.292335510253906,22.40503661622251,21.80396309567507,22.05190610203493,63949500
2010-01-28,21.909151077270508,22.44260509223015,21.70628822229688,22.420064297320074,117513700
2010-01-29,21.172834396362305,22.48017032981248,20.782135905977952,22.465143134088716,193888500
2010-02-01,21.345645904541016,21.398239664033056,20.977488155024265,21.330618706665444,85931100
2010-02-02,21.383203506469727,21.41325788962791,21.14277417349172,21.315584010507543,54413700
2010-02-03,21.51093864440918,21.631154782395402,21.12775516816633,21.23294267669791,61397900
2010-02-04,20.91737937927246,21.413265410986355,20.894838583986424,21.323103662914573,77850000
2010-02-05,21.05261993408203,21.247969181476744,20.714515191846512,21.037592738188835,80960100
2010-02-08,20.827211380004883,21.097695109963368,20.71451030354616,21.04510136982076,52820600
2010-02-09,21.045106887817383,21.293049894265646,20.84975763530173,21.015052495243136,59195800
2010-02-10,21.03007698059082,21.217912610749444,20.917375889110073,21.060131369290822,48591300
2010-02-11,21.127756118774414,21.33813114530305,20.812192145909076,20.985000612863992,65993700
2010-02-12,20.984996795654297,21.08267069262233,20.722026627255875,20.894835062776618,81117200
2010-02-16,21.40017318725586,21.415270656540084,21.151070703161828,21.23410390467723,51935600
2010-02-17,21.581336975097656,21.6266279399776,21.407720409913026,21.536046010217714,45882900
2010-02-18,21.868181228637695,21.91347363237242,21.520948105314204,21.581336537186715,42856500
2010-02-19,21.717205047607422,21.830433147046183,21.656816631921856,21.732302511472163,44451800
2010-02-22,21.6870174407959,21.84553798534089,21.62662900472492,21.770052080308698,36707100
2010-02-23,21.38506507873535,21.76249298442413,21.20389985677752,21.64926490067214,52266200
2010-02-24,21.611528396606445,21.732306690978778,21.42281438132434,21.52849520892842,43165900
2010-02-25,21.58888816833496,21.626630403405056,21.151071618561566,21.339785673459996,48735300
2010-02-26,21.6417236328125,21.77759795607967,21.520946776524724,21.626626165833105,40370600
2010-03-01,21.905920028686523,21.928564785746126,21.536040785720573,21.717206041064703,43805400
2010-03-02,21.483198165893555,22.117277235392613,21.3171303866527,21.95120945615176,93123900
2010-03-03,21.483198165893555,21.596427702411745,21.40016499615981,21.520941824657406,48442100
2010-03-04,21.611528396606445,21.6266258633747,21.339781193646314,21.483202808623666,42890600
2010-03-05,21.581336975097656,21.64927414230448,21.45301137479297,21.63417667408656,56001800
2010-03-08,21.611528396606445,21.83798607880918,21.51339774216017,21.52849520892842,39414500
2010-03-09,21.73986053466797,21.973867020759464,21.55114646252754,21.55869519818605,50271600
2010-03-10,21.868181228637695,21.97386206424493,21.739855630936887,21.785148034671607,44891400
2010-03-11,22.02669906616211,22.034247799193956,21.777596635205644,21.807790127559418,35349700
2010-03-12,22.094635009765625,22.177668189006752,21.921018478892734,22.132377233077634,31700200
2010-03-15,22.109729766845703,22.170118180612242,21.898369598776142,22.026695158001704,37512000
2010-03-16,22.170116424560547,22.26069831814886,22.0417908754994,22.207858640260138,36723500
2010-03-17,22.366384506225586,22.547551228290015,22.192767957335327,22.26825385156656,50385700
2010-03-18,22.351293563842773,22.434326770589852,22.26825891732169,22.366389594304238,43845200
2010-03-19,22.33619499206543,22.57020001007891,22.155029677496223,22.46452060319036,81332100
2010-03-22,22.343738555908203,22.419224446119525,22.185218042487072,22.268252665696885,37718200
2010-03-23,22.555095672607422,22.570193137501192,22.200313886244803,22.33618819074174,42026600
2010-03-24,22.381484985351562,22.532456794133328,22.343742753043056,22.434324686493017,33987700
2010-03-25,22.653228759765625,23.075947717132728,22.494708250894487,22.517354449239953,73168700
2010-03-26,22.38903045654297,22.796653416977936,22.336190763102955,22.71361879027296,55595500
2010-03-29,22.33619499206543,22.509811571889173,22.306000053083594,22.426776929463063,33336000
2010-03-30,22.472061157226562,22.53999830542998,22.26824971261632,22.366380349036024,34954800
2010-03-31,22.109729766845703,22.434316590982498,22.01914642630922,22.373928177215962,63760000
2010-04-01,22.0116024017334,22.298448508295667,21.603980881583936,22.155025455014535,74768100
