Date,Close,High,Low,Open,Volume
2010-04-09,14.717514991760254,14.730568519340652,14.5935102143052,14.619616024613087,45528700
2010-04-12,14.710990905761719,14.834995695295582,14.645724506355299,14.808889882444833,49353000
2010-04-13,14.861105918884277,14.893738503112743,14.6653066789536,14.782785973941348,122395600
2010-04-14,15.35059642791748,15.461548915719925,15.187431077905226,15.3832289999788,159980600
2010-04-15,15.807462692260742,15.905362923116883,15.533344784540468,15.552925079682325,110819600
2010-04-16,15.611656188964844,15.76829472994212,15.513757256460604,15.70302835998847,102974900
2010-04-19,15.663870811462402,15.689977860344092,15.363647218438626,15.605131196331211,71310800
2010-04-20,15.74219036102295,15.827035778284804,15.59860408509162,15.794403212765456,65991400
2010-04-21,15.53333854675293,15.748716727410464,15.363647703079543,15.729137684984192,73899300
2010-04-22,15.657344818115234,15.703030911049057,15.220061686694478,15.370173490577793,73666100
2010-04-23,15.689985275268555,15.703037561025166,15.487659285376122,15.631245632377615,56963700
2010-04-26,15.546393394470215,15.748718067491229,15.539866631488538,15.716085497435591,57727600
2010-04-27,15.23965072631836,15.585560625671906,15.207016894872394,15.487661621040777,78937600
2010-04-28,15.180903434753418,15.311434960286915,14.952471709003852,15.27880239011673,109052100
2010-04-29,15.331024169921875,15.344077703526475,15.20701809038513,15.22659839079203,59059400
2010-04-30,14.906784057617188,15.311433362863026,14.887203770646211,15.304907845391995,81864000
2010-05-03,15.180903434753418,15.298382679130494,14.945944945999264,14.998157805183213,55449900
2010-05-04,14.724042892456055,14.978581720516194,14.619617153455536,14.965528191927879,90704300
2010-05-05,14.571557998657227,14.709582979646301,14.394096234271657,14.525549671660869,96854100
2010-05-06,14.13776683807373,14.709586545999386,13.07957004606514,14.558415933893356,160695900
2010-05-07,14.006315231323242,14.262649405103772,13.447639793126392,13.973452486454809,139360500
2010-05-10,14.821318626403809,14.827891423903113,14.564985792095651,14.650430905953662,112607400
2010-05-11,14.643855094909668,15.025068495989185,14.525547271534526,14.670145025863764,102689700
2010-05-12,15.176240921020508,15.209103652180474,14.781881878936733,14.854181391848062,83343400
2010-05-13,14.788456916809082,15.228824350699385,14.696440252711506,15.136807686601808,62099000
2010-05-14,14.387518882751465,14.59784331309089,14.150904525435859,14.584698976419045,83526200
2010-05-17,14.472967147827148,14.492684283985769,14.07203533083166,14.295505400602973,64550400
2010-05-18,14.085183143615723,14.61099441791744,14.019456420919767,14.551840492854375,76636100
2010-05-19,14.196917533874512,14.269215797197944,13.802558469727154,14.144336408897058,89530600
2010-05-20,13.664530754089355,13.960299052826336,13.559367271532532,13.815701301463768,106551000
2010-05-21,13.74340534210205,13.914294321568237,13.263602392235244,13.414772978582377,111769100
2010-05-24,13.58565902709961,13.947154047529683,13.54622350300224,13.769693562275172,56436100
2010-05-25,13.703967094421387,13.71711268722964,13.165010325610309,13.224164239614717,96151400
2010-05-26,13.605375289916992,14.13118637449158,13.605375289916992,13.868280832204286,85666800
2010-05-27,14.302072525024414,14.328362447353628,13.881423738698842,13.907713661028055,83236800
2010-05-28,14.078607559204102,14.295504823624125,13.953726936164479,14.249496502933926,72712600
2010-06-01,13.920866966247559,14.288934858326321,13.888002978077067,13.99973803059081,57164500
2010-06-02,14.334939002990723,14.348084594421012,13.907717310567076,14.05888785111762,61537200
2010-06-03,14.394096374511719,14.459823093846694,14.11147235891436,14.433531904659544,54614400
2010-06-04,13.769696235656738,14.196918048282525,13.664533981891404,14.157482516528763,67919400
2010-06-07,13.349044799804688,13.822276154005223,13.303036474509156,13.763122234730156,65435200
2010-06-08,13.263604164123535,13.296466903412453,12.974407294575107,13.289894104828042,91377800
2010-06-09,13.099286079406738,13.539653492262195,13.05327774955561,13.401627249075846,58981200
2010-06-10,13.50678825378418,13.539652238945003,13.309609357350643,13.375336074039438,57168300
2010-06-11,13.565940856933594,13.638240363638245,13.329326454902173,13.349043590452366,49491800
2010-06-14,13.730259895324707,13.894576078863329,13.684251564515172,13.76969668198973,68877500
2010-06-15,14.118043899536133,14.170625019597184,13.809129975881566,13.874856689366075,62082000
2010-06-16,14.124615669250488,14.229777901726267,13.940581135601526,14.0720345530126,43764600
2010-06-17,14.144330978393555,14.25606598277578,13.934006559234643,14.190339288380514,37270900
2010-06-18,14.065462112426758,14.229778261529017,13.920864352524553,14.170624347561585,64872600
2010-06-21,13.927435874938965,14.256068143082473,13.84199078318739,14.242922551484904,48844300
2010-06-22,13.789406776428223,14.019449566575808,13.710535750660814,13.887996185453659,58831100
2010-06-23,13.6776762008667,13.815702421035196,13.579086759965064,13.76312130231214,61352400
2010-06-24,13.355619430541992,13.664534663311409,13.276748363101342,13.552799606409643,62003900
2010-06-25,13.165009498596191,13.414769478099652,13.07299160835163,13.408196682108423,94683200
2010-06-28,13.381909370422363,13.533079946904584,13.08613976110246,13.217593199385284,54468400
2010-06-29,13.007268905639648,13.178156623009277,12.915250995941099,13.145293889738099,79050800
2010-06-30,12.783796310424805,13.1650097085676,12.750932329944503,12.948112451928298,64294700
2010-07-01,12.652344703674316,12.895533179447291,12.488028538691534,12.770652543043177,88020000
2010-07-02,12.619479179382324,12.731214196988459,12.461734592711542,12.626050721330413,58093400
2010-07-06,12.803511619567871,12.987546123120081,12.652341091810248,12.8495199320478,60697600
2010-07-07,13.237306594848633,13.257024981105719,12.744358221114359,12.790366535415018,72806800
2010-07-08,13.211017608642578,13.381906540822682,13.033555880574859,13.36876094904745,65407600
2010-07-09,13.303030967712402,13.329322144788227,13.118996489078604,13.18472317813584,52843800
2010-07-12,13.519937515258789,13.572518652146384,13.342475708150712,13.34904850696581,56587900
2010-07-13,13.809133529663086,14.643860122377891,13.68425286726775,13.782842336050127,103191800
2010-07-14,14.039176940917969,14.62414222891183,13.986595805521139,14.499261562231931,199002600
2010-07-15,14.13776683807373,14.190347975051182,13.809134418556349,14.026031765292492,118558200
2010-07-16,13.815699577331543,14.11804063434967,13.802553986948364,14.085177912024221,80451500
2010-07-19,14.190343856811523,14.203489450649146,13.90771985746677,13.914292654385582,63430400
2010-07-20,14.229779243469238,14.282360364665065,13.868284191952032,13.9077197194407,72666400
2010-07-21,13.973447799682617,14.229780633854329,13.920866673349114,14.177199507520827,71775300
2010-07-22,14.315228462219238,14.446680676163405,14.026031585728994,14.03260438447118,74465500
2010-07-23,14.256067276000977,14.27578440856548,14.019451656166634,14.223203299005908,62115500
2010-07-26,14.269216537475586,14.288934930477447,14.072037621988846,14.249499398106694,50929500
2010-07-27,14.183771133422852,14.288933377403351,14.058890498583695,14.249497849318873,53975800
2010-07-28,14.019454956054688,14.25607063158344,13.993165021903067,14.223206646852873,51673900
2010-07-29,13.822274208068848,14.118042509172295,13.644812475227178,14.058888598225073,83811400
2010-07-30,13.539648056030273,13.749972481550886,13.52650246602712,13.651383063792156,67395900
2010-08-02,13.901145935058594,13.986591034452356,13.625094754982799,13.736829786290448,50316200
2010-08-03,13.717110633850098,13.82227285330843,13.611947160759224,13.809127262468003,60929200
2010-08-04,13.729029655456543,13.815126546860649,13.54359252910127,13.782011872014577,85639700
2010-08-05,13.689295768737793,13.768769739453777,13.550216635783801,13.66942696025982,44475000
2010-08-06,13.67604923248291,13.782013679495984,13.517102561963299,13.54359430531449,50833800
2010-08-09,13.67604923248291,13.768769071016237,13.517102561963299,13.768769071016237,46082800
2010-08-10,13.126359939575195,13.358157672012092,13.046887225320042,13.318421314884516,136352400
2010-08-11,12.868072509765625,12.967414040252919,12.781975590332834,12.934300617822519,99079200
2010-08-12,12.881316184997559,13.066753340064864,12.636272605978204,12.695877766734375,86580600
2010-08-13,12.682628631591797,12.907803344691228,12.682628631591797,12.80183892243215,57384800
2010-08-16,12.894563674926758,12.954168849000991,12.65614424182599,12.676011791053293,48721100
2010-08-17,12.934296607971191,13.159471347638984,12.914427802754961,13.060128584753539,60836400
2010-08-18,12.974035263061523,13.099868525423107,12.894561291255279,12.934298908756364,58982400
2010-08-19,12.517060279846191,12.66938399374122,12.457455128635846,12.563419561188534,159900400
2010-08-20,12.523685455322266,12.583290617196235,12.42434393993095,12.530308391441139,95174400
2010-08-23,12.384607315063477,12.570044469545381,12.318379218521708,12.53030811689867,71954400
2010-08-24,12.192545890808105,12.371361371476645,12.17930001893728,12.29188740344756,75107400
2010-08-25,12.238910675048828,12.311761739856307,12.04022756055117,12.093209808630307,63350600
2010-08-26,12.040228843688965,12.32500893116226,12.000492469193981,12.318385991547002,69586000
2010-08-27,12.166057586669922,12.265399117080761,11.79518068711519,12.073337730183193,135184300
2010-08-30,11.894524574279785,12.126322366630353,11.881279960611218,12.086585999231964,73718900
2010-08-31,11.702463150024414,11.86803280338458,11.656103849194961,11.841541052512774,111601400
2010-09-01,12.013731002807617,12.099827911019496,11.84816138584193,11.881276067152626,73611500
2010-09-02,12.106451988220215,12.139565409455662,11.973995776886328,12.073337303788717,53192100
2010-09-03,12.205790519714355,12.31175495749844,12.0534667982992,12.26539567386737,59143200
2010-09-07,12.000486373901367,12.192546472406349,11.954125820142027,12.159433054345605,58636500
2010-09-08,11.85478687286377,11.954128411779022,11.755445333948515,11.947506737288048,101747000
2010-09-09,11.921013832092285,11.97399606526263,11.874654535967743,11.95412725412522,65019600
2010-09-10,11.901147842407227,11.98724478121793,11.815052166792903,11.887903228371746,68814700
2010-09-13,12.291889190673828,12.291889190673828,12.053469778312405,12.066714388913113,73870900
2010-09-14,12.411101341247559,12.450837705245775,12.146190142599055,12.272023435655683,64479500
2010-09-15,12.397847175598145,12.430961842784473,12.278638163313538,12.40447010903541,56107300
2010-09-16,12.563422203063965,12.570045139390658,12.305134002302603,12.384607975026992,69165800
2010-09-17,12.457457542419434,12.636273030698142,12.364738961769401,12.60315961280768,70436600
2010-09-20,12.536934852600098,12.556802403347024,12.377988130643379,12.510443100675849,44935100
2010-09-21,12.676011085510254,12.76210800469031,12.477328025118894,12.503818510346234,69131400
2010-09-22,12.589912414550781,12.748859077439258,12.51043845150865,12.609781221110262,61569400
2010-09-23,12.570048332214355,12.788600233724223,12.417724547597595,12.483952664490701,51954700
2010-09-24,12.861446380615234,12.88131518705998,12.70249971864461,12.73561313285674,55749300
2010-09-27,12.742239952087402,12.868073238199036,12.702503590282316,12.84820442569841,51071000
2010-09-28,12.921051979064941,12.9607883301189,12.649517931003878,12.788595791290646,61019600
2010-09-29,12.742239952087402,12.993906524310672,12.662767228477229,12.901186662503914,62484300
2010-09-30,12.71574592590332,12.980657036193845,12.656140768188477,12.808464498706051,75382200
2010-10-01,12.795220375061035,13.477367682528339,12.50381748234153,12.894561897089327,41275000
2010-10-04,12.497200012207031,12.781978800949934,12.430971887514751,12.748865370202001,67082000
2010-10-05,12.682628631591797,12.775348448465158,12.603155946495265,12.636269354752896,61004600
2010-10-06,12.78859806060791,12.828335681909074,12.669387723096516,12.722369954968688,54990000
2010-10-07,12.848203659057617,12.940923515331864,12.72237038045434,12.828336110938636,51794600
2010-10-08,12.9276762008667,12.967412555873779,12.722368963072228,12.84820222765659,46528700
2010-10-11,12.954169273376465,13.080002563121687,12.934301723498306,12.974038086450827,52722400
2010-10-12,13.093244552612305,13.113112096594055,12.874692726442266,13.013770587097824,94743400
2010-10-13,12.742239952087402,13.265440645838403,12.689257715281897,13.23232595833736,173827300
2010-10-14,12.795220375061035,12.887938960527975,12.7157476627168,12.788597438499686,59255900
2010-10-15,12.795220375061035,12.894561897089327,12.7157476627168,12.87469435060126,64052800
2010-10-18,12.709125518798828,12.795221173074035,12.563423431753927,12.755484814423637,54985100
2010-10-19,12.722372055053711,12.841582412243186,12.517066030558643,12.589917085106936,85409800
2010-10-20,13.007149696350098,13.099869547893672,12.775353225481233,12.78197489905232,84884600
2010-10-21,13.086624145507812,13.15285225236729,12.96079086879441,13.080001208502257,74287500
2010-10-22,13.139606475830078,13.199211646126171,13.080001305533983,13.106493053752727,50129800
2010-10-25,13.159478187561035,13.245573861856705,13.113117617959594,13.212460432480608,45769400
2010-10-26,13.272063255310059,13.318422553469551,13.0667559874664,13.10649361148551,56344600
2010-10-27,13.371403694152832,13.378026630947083,13.119737148755426,13.199211127090404,48151900
2010-10-28,13.556840896606445,13.596578517445227,13.258816319491793,13.437631823678204,71144000
2010-10-29,13.278684616088867,13.616446833103687,13.252194130564074,13.543597050513428,60774400
2010-11-01,13.623067855834961,13.68929595513407,13.470744111684159,13.477367047933662,51593700
2010-11-02,13.470746040344238,13.709166726678294,13.437632617551667,13.66942910349188,60959100
2010-11-03,13.66965103149414,13.696350180342822,13.496110383234186,13.576206556694737,53044600
2010-11-04,13.996708869934082,14.030082808149384,13.723048941996455,13.789795545341489,66048200
2010-11-05,14.176919937133789,14.210293865038341,13.996704545704736,14.02340368802838,55960500
2010-11-08,14.170245170593262,14.350460562264468,14.130197730139164,14.243666538996756,53006900
2010-11-09,14.123519897460938,14.250338250137776,14.03675024968304,14.150219034060232,46639500
2010-11-10,14.04343032836914,14.130200008860216,13.896587567881406,14.116850435527626,48072100
2010-11-11,14.156896591186523,14.170246163301497,13.716370896074528,13.809816627794076,69682800
2010-11-12,14.370488166809082,14.55737711322247,14.236994971011974,14.31041635600893,100662400
2010-11-15,14.21696949005127,14.457256714327917,14.190271616845733,14.450581927755191,50076900
2010-11-16,14.063451766967773,14.196944938476776,13.936633381342748,14.103499209186381,62890100
2010-11-17,14.070127487182617,14.163571949592983,13.970008238445036,14.030080042304649,44262100
2010-11-18,14.030076026916504,14.176917464833453,13.96332945583245,14.05009910708225,68847000
2010-11-19,14.110177993774414,14.150226720427723,13.936637330866864,13.996709147761232,49134200
2010-11-22,14.183595657348633,14.203620015410877,13.936633666921988,13.963332811004982,40328600
2010-11-23,14.076804161071777,14.163573848789897,13.889913938105574,14.043431498046075,44856200
2010-11-24,14.277043342590332,14.397186971950031,14.130201836198227,14.170249288289611,42449700
2010-11-26,14.243669509887695,14.303741319640983,14.083478441574078,14.176922913152326,19147500
2010-11-29,14.236992835998535,14.31708899608248,14.096826147208224,14.116849232415253,46887900
2010-11-30,14.123519897460938,14.21696432938866,14.063448113197431,14.136869465760585,52406500
2010-12-01,14.33711051940918,14.417206670767476,14.2970630802726,14.323760948668609,52939300
2010-12-02,14.48396110534668,14.530683355188794,14.337118293744805,14.350467871724216,48095800
2010-12-03,14.477273941040039,14.537345717511617,14.430551731136532,14.43722524133583,43907400
2010-12-06,14.48396110534668,14.524008566199088,14.383840543586919,14.423889277525154,31861200
2010-12-07,14.403857231140137,14.590747403953932,14.403857231140137,14.577397833091842,46991400
2010-12-08,14.564045906066895,14.617442907791565,14.457251902617555,14.47727625567116,68959600
2010-12-09,14.557371139526367,14.730911713615104,14.497299353376999,14.69086428054384,79874700
2010-12-10,14.624122619628906,14.670844852745073,14.55070124011186,14.624122619628906,52407700
2010-12-13,14.350465774536133,14.697547112763141,14.243671712479458,14.690872324748893,78296300
2010-12-14,14.330437660217285,14.390509463539077,14.21696883984116,14.283715429430407,41699300
2010-12-15,14.20361614227295,14.350457575431918,14.20361614227295,14.250338358592398,42701400
2010-12-16,14.21696949005127,14.27704129612043,14.183596830273007,14.250343422914895,35224900
2010-12-17,14.32376766204834,14.34379202754438,14.196950499830617,14.223648380739604,57138100
2010-12-20,14.170245170593262,14.30373833622049,14.150222086908801,14.277039193860974,34211900
2010-12-21,14.083476066589355,14.196944879978892,14.070126494876414,14.196944879978892,34102300
2010-12-22,13.943307876586914,14.030078818184645,13.889910863713387,13.983356591055962,49206900
2010-12-23,13.909939765930176,13.963336796250834,13.816495281140433,13.909939765930176,27960800
2010-12-27,13.909939765930176,13.923289341781746,13.783121341511507,13.849867947683734,18604300
2010-12-28,13.93663215637207,13.970006082858513,13.856537278974857,13.889909932376176,21169600
2010-12-29,13.976682662963867,14.056777550646423,13.936633946037304,13.976682662963867,20848400
2010-12-30,14.030076026916504,14.070123460332953,13.970004240249352,13.983353809083154,18876000
2010-12-31,14.036748886108398,14.05677196352786,13.976677107680457,14.0367488861084,15743700
2011-01-03,13.91661262512207,14.050104545879963,13.869890389202535,14.023406670962563,58223800
2011-01-04,14.116851806640625,14.150225743213579,14.050105206580223,14.096828717782358,75206200
2011-01-05,13.976682662963867,14.156896796792259,13.949983518346158,14.143548497568691,61810500
2011-01-06,13.863214492797852,13.896587152045315,13.716371736704183,13.79646790121758,116669000
2011-01-07,13.789790153503418,13.8632115157836,13.529479902633788,13.82316280558437,74806100
2011-01-10,13.809813499450684,13.863210502729265,13.729717357990324,13.823161795456596,51449700
2011-01-11,14.050102233886719,14.096825735203184,13.843188963254743,13.903260763290678,64452600
2011-01-12,14.21696949005127,14.236993849769444,14.063453218134685,14.196946403418458,53380600
2011-01-13,14.21029281616211,14.23031589834174,14.070124875479282,14.190268460897395,104066300
2011-01-14,14.070127487182617,14.297065129966636,13.996706110668576,14.250342898761453,154888800
2011-01-18,14.070127487182617,14.150223650023873,13.976683024772251,14.036754828631864,55272100
2011-01-19,14.023412704467773,14.103507636765876,13.983365238318724,14.063460170616825,43339000
2011-01-20,13.983360290527344,13.983360290527344,13.763097395015123,13.976685503016604,56170800
2011-01-21,13.896588325500488,14.043431093993847,13.889913538470294,13.983359283807555,63697600
2011-01-24,14.176919937133789,14.176919937133789,13.970006676466271,14.0367532591902,82375700
2011-01-25,14.383830070495605,14.39717963875499,14.130194638991838,14.203615991333542,72327200
2011-01-26,14.517328262329102,14.617447512969475,14.457256457327809,14.530677835237242,57196100
2011-01-27,14.517328262329102,14.644146658785758,14.450581670873738,14.524003048783172,58069200
2011-01-28,14.32376766204834,14.610777202062918,14.250347534734324,14.524007497751542,55193100
2011-01-31,14.32376766204834,14.443911308853115,14.036759395119494,14.383839485450727,90844300
2011-02-01,14.33711051940918,14.4839532513852,14.203618631258868,14.343785304779466,60971000
2011-02-02,14.390506744384766,14.49062597330798,14.330434952413825,14.337109737420047,46928100
2011-02-03,14.51907730102539,14.57292640129418,14.337336106169294,14.411379100487814,39846000
2011-02-04,14.593117713928223,14.606580307579941,14.424839144872527,14.451763048312369,39353500
2011-02-07,14.599843978881836,14.714273417755864,14.559456211846424,14.633499167548193,43643100
2011-02-08,14.566191673278809,14.593116859004859,14.404644410513058,14.572922969710321,48215100
2011-02-09,14.445035934448242,14.539272833435591,14.418112023211833,14.4921550258739,44601400
2011-02-10,14.673892974853516,14.700818166316207,14.370992274080985,14.424841373142577,56661800
2011-02-11,14.64696216583252,14.70754253421525,14.485414944766298,14.559456618673822,43716600
2011-02-14,14.51907730102539,14.673893303815182,14.47195949877318,14.559463805261029,45134600
2011-02-15,14.438308715820312,14.505619148879406,14.323879182209955,14.458501332192355,50640200
2011-02-16,14.640237808227539,14.72774211298584,14.424841411409755,14.519077014051588,55214100
2011-02-17,14.788323402404785,14.848903803148197,14.586389589169327,14.593120887459026,50185500
2011-02-18,14.902750968933105,14.949868766973985,14.815246670266289,14.86909576572211,55060500
2011-02-22,14.680619239807129,14.93640333555785,14.626770159206455,14.774856093755824,64515600
2011-02-23,14.236370086669922,14.620045110365757,14.142134476320463,14.606583797361479,83648300
2011-02-24,14.330602645874023,14.411375634921464,14.155592791119886,14.20271058204148,54496400
2011-02-25,14.714279174804688,14.808514767031244,14.445032424676832,14.485420207514203,53475700
2011-02-28,14.451761245727539,14.700814061765309,14.384450853591838,14.64023368175243,66390100
2011-03-01,14.397917747497559,14.599852853837431,14.3709938369706,14.546003748919585,57987400
2011-03-02,14.465226173400879,14.606580844209951,14.404645783606082,14.418108377752402,52192300
2011-03-03,14.667159080505371,14.727738177542026,14.572922219181063,14.579653515265903,50504000
2011-03-04,14.512340545654297,14.862360207708713,14.40464238561653,14.727736865729833,64664800
2011-03-07,14.276750564575195,14.633501527748546,14.18924628961143,14.599846333654027,57520200
2011-03-08,14.222899436950684,14.310404983185265,14.148857763825083,14.310404983185265,57165700
2011-03-09,14.270026206970215,14.36426181486394,14.095016303836248,14.189251911729974,60415900
2011-03-10,13.994043350219727,14.14885929167464,13.946924282771295,14.095010212739744,69121300
2011-03-11,14.047898292541504,14.108477408247698,13.872888391990694,13.886349704445488,45640700
2011-03-14,14.027704238891602,14.054628147359534,13.87961953265839,13.906543441126322,48954200
2011-03-15,13.583444595336914,13.68441146732973,13.469015131381475,13.617099791380042,80464000
2011-03-16,13.334395408630371,13.711340382994265,13.267083714360835,13.48248139279611,84812700
2011-03-17,13.394973754882812,13.502671935684525,13.327662070915848,13.47574803241589,59048300
2011-03-18,13.415169715881348,13.563254416374875,13.381513226771146,13.448824921127763,74001300
2011-03-21,13.590176582336426,13.72479865721748,13.381510247896017,13.394972840543172,43392300
2011-03-22,13.563252449035645,13.60363894624607,13.44882297038644,13.583446339572657,45962800
2011-03-23,13.657491683959961,13.704609486168135,13.46901919126344,13.5228682914819,37924600
2011-03-24,13.718069076538086,13.805574655824943,13.650758672611163,13.805574655824943,49378300
2011-03-25,13.711339950561523,13.866155943794174,13.603640472808657,13.664220867354258,52478400
2011-03-28,13.691142082214355,13.906538407447233,13.684410786567907,13.758453754815472,37109400
2011-03-29,13.650754928588867,13.657486223908084,13.448819920602272,13.644023633269649,59545200
2011-03-30,13.771919250488281,13.771919250488281,13.536330250533346,13.7449953435779,54565700
2011-03-31,13.583444595336914,13.711336651254978,13.421897343375726,13.657487567267914,87528000
2011-04-01,13.273815155029297,13.718070544580101,13.166116956584483,13.718070544580101,82621500
2011-04-04,13.118997573852539,13.327662647703402,13.031493279613027,13.320932634492676,69372800
2011-04-05,13.267081260681152,13.381510734617077,13.15938308331364,13.186308269587292,62605700
2011-04-06,13.428625106811523,13.428625106811523,13.267076613483983,13.36804474277947,56267400
2011-04-07,13.4824800491333,13.522866548124595,13.34112537686829,13.40843706442955,51606400
2011-04-08,13.475746154785156,13.596906912271155,13.42862836773247,13.48920874647547,46474900
2011-04-11,13.543061256408691,13.596910352932905,13.469018267238999,13.509404768666226,43166300
2011-04-12,13.300739288330078,13.509404370731978,13.253621490742264,13.46901787049438,52110300
2011-04-13,13.314197540283203,13.428626990185544,13.273809769355356,13.381507924103058,38977500
2011-04-14,13.17957592010498,13.233425004486742,13.065146455310805,13.21996241242544,52706900
