Date,Close,High,Low,Open,Volume
2010-01-04,15.609803199768066,15.678544409230243,15.547290223878424,15.614784268007728,78169752
2010-01-05,15.54106330871582,15.636951722017164,15.480044272193602,15.620513626953805,120067812
2010-01-06,15.149293899536133,15.587638382126233,15.101972798128717,15.587638382126233,158988852
2010-01-07,14.796625137329102,15.192630536593148,14.760512389517482,15.177686381465573,256315428
2010-01-08,14.993880271911621,15.024513652181563,14.672343200887997,14.74432191587332,188783028
2010-01-11,14.971216201782227,15.054650996229643,14.79513049733118,15.054650996229643,288227484
2010-01-12,14.706465721130371,14.897743301517414,14.644698765179598,14.885041007750196,193937868
2010-01-13,14.622035026550293,14.654163298564356,14.293525580763735,14.358031747702928,259604136
2010-01-14,14.690774917602539,14.79911600393113,14.51543713174898,14.542584334489048,169434396
2010-01-15,14.445451736450195,14.783176343503463,14.39663479736933,14.777696029186723,217162620
2010-01-19,14.635234832763672,14.704971691979663,14.353050840248361,14.475339492221943,172495332
2010-01-20,14.455662727355957,14.594388524120069,14.328145283998984,14.594388524120069,129897972
2010-01-21,14.519671440124512,14.615310233793883,14.252430659457453,14.531128467221322,252055692
2010-01-22,13.698522567749023,14.21133535685338,13.321197124458369,14.059409914939225,271743984
2010-01-25,13.449213981628418,13.695285231190628,13.337385761497625,13.613343423460666,176619204
2010-01-26,13.509486198425293,13.688311123747177,13.356813782510224,13.398655519633328,174045780
2010-01-27,13.501516342163086,13.639744798005337,13.332404880084773,13.480844147319475,158417424
2010-01-28,13.307001113891602,13.62355619594116,13.215098117406558,13.561042264428677,129034836
2010-01-29,13.198660850524902,13.473871560573242,13.090818047586858,13.411607248067401,165454380
2010-02-01,13.275369644165039,13.344857828397544,13.20762597288969,13.314720845037568,89941968
2010-02-02,13.228048324584961,13.323687117132334,13.140628105185414,13.323687117132334,163684152
2010-02-03,13.469635963439941,13.501515561247441,13.15607067678798,13.167029407176376,119844036
2010-02-04,13.11995792388916,13.399401772331636,13.089572264797738,13.37449642796483,134972892
2010-02-05,13.232282638549805,13.287324964657516,13.012363906164975,13.160303920059249,126113760
2010-02-08,13.286576271057129,13.49902528651224,13.238259529271888,13.262417900164508,107664228
2010-02-09,13.36054801940918,13.48731944127123,13.326426560823917,13.43775648032926,112671216
2010-02-10,13.310986518859863,13.39417169576249,13.142621079972526,13.301521728927147,106873020
2010-02-11,13.359551429748535,13.461417508849486,13.187700767908163,13.282841265490275,96303600
2010-02-12,13.277860641479492,13.378231833891213,13.212607502204733,13.274125789071547,91096812
2010-02-16,13.48159122467041,13.552075052281605,13.307249081758755,13.371257899984625,146029824
